340,HC-GT Frame,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
341,HC-GT French,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
342,HC-AD Flat,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
343,HC-AD Flat DF,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
344,HC-AD Solid,  20.80 ,  19.80 ,  18.80 ,  17.80 ,  19.80 ,  18.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
345,HC-AD Solid DF,  20.80 ,  19.80 ,  18.80 ,  17.80 ,  19.80 ,  18.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
346,HC-AD Frame,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
347,HC-AD French,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
348,MD23 Flat,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
349,MD23 Flat DF,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
350,MD23 Frame,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,0,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
351,MD23 French,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
352,MD23 Solid,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
353,MD23 Solid DF,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
